library,on_test_path,our_method_length,our_method_length_plus1,radon_loc,radon_lloc,radon_sloc
scipy-0.16.0b2,True,6,7,7,4,4
scipy-0.16.0b2,True,6,7,7,7,7
scipy-0.16.0b2,True,6,7,7,7,7
scipy-0.16.0b2,True,9,10,10,7,7
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,13,14,14,11,11
scipy-0.16.0b2,True,10,11,11,8,8
scipy-0.16.0b2,True,15,16,16,12,12
scipy-0.16.0b2,True,3,4,4,3,3
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,6,7,7,5,5
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,6,7,7,6,7
scipy-0.16.0b2,True,11,12,12,9,9
scipy-0.16.0b2,True,4,5,5,3,3
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,12,13,13,11,11
scipy-0.16.0b2,True,12,13,13,11,11
scipy-0.16.0b2,True,14,15,15,12,13
scipy-0.16.0b2,True,15,16,16,12,13
scipy-0.16.0b2,True,15,16,16,12,13
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,2,3,3,2,2
scipy-0.16.0b2,True,2,3,3,2,2
scipy-0.16.0b2,True,6,7,7,2,3
scipy-0.16.0b2,True,10,11,11,3,4
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,13,14,14,8,8
scipy-0.16.0b2,True,18,19,19,13,13
scipy-0.16.0b2,True,29,30,30,21,21
scipy-0.16.0b2,True,17,18,18,5,17
scipy-0.16.0b2,True,16,17,17,14,14
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,14,15,15,10,13
scipy-0.16.0b2,True,13,14,14,13,13
scipy-0.16.0b2,True,6,7,7,6,7
scipy-0.16.0b2,True,12,13,13,8,12
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,18,19,19,12,19
scipy-0.16.0b2,True,29,30,30,22,21
scipy-0.16.0b2,True,23,24,24,16,20
scipy-0.16.0b2,True,20,21,21,13,17
scipy-0.16.0b2,True,10,11,11,6,10
scipy-0.16.0b2,True,11,12,12,7,10
scipy-0.16.0b2,True,35,36,36,29,32
scipy-0.16.0b2,True,11,12,12,13,12
scipy-0.16.0b2,True,5,6,6,5,6
scipy-0.16.0b2,True,4,5,5,4,5
scipy-0.16.0b2,True,7,8,8,6,8
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,6,7,7,7,7
scipy-0.16.0b2,True,36,37,37,17,26
scipy-0.16.0b2,True,27,28,28,25,25
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,6,7,7,3,7
scipy-0.16.0b2,True,6,7,7,5,5
scipy-0.16.0b2,True,6,7,7,5,6
scipy-0.16.0b2,True,7,8,8,4,6
scipy-0.16.0b2,True,6,7,7,4,5
scipy-0.16.0b2,True,6,7,7,4,7
scipy-0.16.0b2,True,13,14,14,7,13
scipy-0.16.0b2,True,20,21,21,12,17
scipy-0.16.0b2,True,14,15,15,11,14
scipy-0.16.0b2,True,6,7,7,5,6
scipy-0.16.0b2,True,7,8,8,6,7
scipy-0.16.0b2,True,7,8,8,8,8
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,35,36,36,6,34
scipy-0.16.0b2,True,6,7,7,6,6
scipy-0.16.0b2,True,19,20,20,21,14
scipy-0.16.0b2,True,6,7,7,7,6
scipy-0.16.0b2,True,7,8,8,5,8
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,19,20,20,21,14
scipy-0.16.0b2,True,6,7,7,7,6
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,19,20,20,21,14
scipy-0.16.0b2,True,6,7,7,7,6
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,2,3,3,3,2
scipy-0.16.0b2,True,13,14,14,14,12
scipy-0.16.0b2,True,13,14,14,15,12
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,6,7,7,7,7
scipy-0.16.0b2,True,9,10,10,9,9
scipy-0.16.0b2,True,10,11,11,9,9
scipy-0.16.0b2,True,10,11,11,9,9
scipy-0.16.0b2,True,10,11,11,9,9
scipy-0.16.0b2,True,12,13,13,11,11
scipy-0.16.0b2,True,11,12,12,11,12
scipy-0.16.0b2,True,16,17,17,11,11
scipy-0.16.0b2,True,9,10,10,9,9
scipy-0.16.0b2,True,19,20,20,13,17
scipy-0.16.0b2,True,8,9,9,7,9
scipy-0.16.0b2,True,4,5,5,4,5
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,6,7,7,5,7
scipy-0.16.0b2,True,9,10,10,7,9
scipy-0.16.0b2,True,5,6,6,7,6
scipy-0.16.0b2,True,6,7,7,5,7
scipy-0.16.0b2,True,6,7,7,5,7
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,7,8,8,6,8
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,9,10,10,9,9
scipy-0.16.0b2,True,9,10,10,10,10
scipy-0.16.0b2,True,9,10,10,8,8
scipy-0.16.0b2,True,6,7,7,7,7
scipy-0.16.0b2,True,5,6,6,7,6
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,6,7,7,5,6
scipy-0.16.0b2,True,13,14,14,10,13
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,37,38,38,18,36
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,13,14,14,10,10
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,9,10,10,9,9
scipy-0.16.0b2,True,42,43,43,34,34
scipy-0.16.0b2,True,22,23,23,17,15
scipy-0.16.0b2,True,18,19,19,12,12
scipy-0.16.0b2,True,8,9,9,7,7
scipy-0.16.0b2,True,23,24,24,19,17
scipy-0.16.0b2,True,9,10,10,8,9
scipy-0.16.0b2,True,24,25,25,16,15
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,24,25,25,10,11
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,15,16,16,10,12
scipy-0.16.0b2,True,15,16,16,10,10
scipy-0.16.0b2,True,16,17,17,11,11
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,16,17,17,16,14
scipy-0.16.0b2,True,9,10,10,8,8
scipy-0.16.0b2,True,13,14,14,11,10
scipy-0.16.0b2,True,27,28,28,25,25
scipy-0.16.0b2,True,14,15,15,12,12
scipy-0.16.0b2,True,37,38,38,16,28
scipy-0.16.0b2,True,47,48,48,18,37
scipy-0.16.0b2,True,30,31,31,20,23
scipy-0.16.0b2,True,29,30,30,18,18
scipy-0.16.0b2,True,33,34,34,21,21
scipy-0.16.0b2,True,30,31,31,19,22
scipy-0.16.0b2,True,28,29,29,17,17
scipy-0.16.0b2,True,57,58,58,31,35
scipy-0.16.0b2,True,4,5,5,5,4
scipy-0.16.0b2,True,4,5,5,5,4
scipy-0.16.0b2,True,7,8,8,8,7
scipy-0.16.0b2,True,33,34,34,27,26
scipy-0.16.0b2,True,6,7,7,7,6
scipy-0.16.0b2,True,7,8,8,8,7
scipy-0.16.0b2,True,28,29,29,26,25
scipy-0.16.0b2,True,11,12,12,10,10
scipy-0.16.0b2,True,6,7,7,6,7
scipy-0.16.0b2,True,6,7,7,6,6
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,11,12,12,10,10
scipy-0.16.0b2,True,11,12,12,10,10
scipy-0.16.0b2,True,8,9,9,5,8
scipy-0.16.0b2,True,10,11,11,11,9
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,7,8,8,6,6
scipy-0.16.0b2,True,25,26,26,25,25
scipy-0.16.0b2,True,22,23,23,5,18
scipy-0.16.0b2,True,8,9,9,7,7
scipy-0.16.0b2,True,3,4,4,2,3
scipy-0.16.0b2,True,8,9,9,6,9
scipy-0.16.0b2,True,32,33,33,8,33
scipy-0.16.0b2,True,3,4,4,2,2
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,11,12,12,8,8
scipy-0.16.0b2,True,7,8,8,6,6
scipy-0.16.0b2,True,8,9,9,6,6
scipy-0.16.0b2,True,9,10,10,6,6
scipy-0.16.0b2,True,7,8,8,6,6
scipy-0.16.0b2,True,8,9,9,7,7
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,3,4,4,2,2
scipy-0.16.0b2,True,8,9,9,7,7
scipy-0.16.0b2,True,10,11,11,9,9
scipy-0.16.0b2,True,8,9,9,7,7
scipy-0.16.0b2,True,24,25,25,7,21
scipy-0.16.0b2,True,31,32,32,9,24
scipy-0.16.0b2,True,21,22,22,7,17
scipy-0.16.0b2,True,33,34,34,7,29
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,9,10,10,7,9
scipy-0.16.0b2,True,7,8,8,6,8
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,9,10,10,7,9
scipy-0.16.0b2,True,8,9,9,6,8
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,24,25,25,12,21
scipy-0.16.0b2,True,23,24,24,12,22
scipy-0.16.0b2,True,16,17,17,10,15
scipy-0.16.0b2,True,22,23,23,15,19
scipy-0.16.0b2,True,4,5,5,4,5
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,11,12,12,11,10
scipy-0.16.0b2,True,8,9,9,12,9
scipy-0.16.0b2,True,7,8,8,7,7
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,18,19,19,16,16
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,6,7,7,8,7
scipy-0.16.0b2,True,27,28,28,22,20
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,9,10,10,5,5
scipy-0.16.0b2,True,15,16,16,9,10
scipy-0.16.0b2,True,5,6,6,4,4
scipy-0.16.0b2,True,21,22,22,11,17
scipy-0.16.0b2,True,10,11,11,7,8
scipy-0.16.0b2,True,5,6,6,4,4
scipy-0.16.0b2,True,21,22,22,11,17
scipy-0.16.0b2,True,10,11,11,7,8
scipy-0.16.0b2,True,11,12,12,11,11
scipy-0.16.0b2,True,5,6,6,5,5
scipy-0.16.0b2,True,11,12,12,9,9
scipy-0.16.0b2,True,2,3,3,2,2
scipy-0.16.0b2,True,18,19,19,9,9
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,6,7,7,3,5
scipy-0.16.0b2,True,8,9,9,6,9
scipy-0.16.0b2,True,29,30,30,21,21
scipy-0.16.0b2,True,20,21,21,15,18
scipy-0.16.0b2,True,22,23,23,9,23
scipy-0.16.0b2,True,23,24,24,10,24
scipy-0.16.0b2,True,24,25,25,10,21
scipy-0.16.0b2,True,26,27,27,12,13
scipy-0.16.0b2,True,15,16,16,8,16
scipy-0.16.0b2,True,9,10,10,8,9
scipy-0.16.0b2,True,10,11,11,10,10
scipy-0.16.0b2,True,22,23,23,21,21
scipy-0.16.0b2,True,4,5,5,4,5
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,9,10,10,8,8
scipy-0.16.0b2,True,1,2,2,2,2
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,5,6,6,4,5
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,3,4,4,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,8,9,9,8,8
scipy-0.16.0b2,True,4,5,5,4,4
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,9,10,10,7,10
scipy-0.16.0b2,True,32,33,33,26,27
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,9,10,10,10,10
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,6,7,7,6,7
scipy-0.16.0b2,True,3,4,4,3,3
scipy-0.16.0b2,True,4,5,5,3,3
scipy-0.16.0b2,True,4,5,5,5,5
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,8,9,9,9,9
scipy-0.16.0b2,True,9,10,10,8,8
scipy-0.16.0b2,True,7,8,8,8,8
scipy-0.16.0b2,True,10,11,11,10,10
scipy-0.16.0b2,True,5,6,6,6,6
scipy-0.16.0b2,True,3,4,4,3,3
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,2,3,3,3,3
scipy-0.16.0b2,True,3,4,4,3,4
scipy-0.16.0b2,True,3,4,4,3,4
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,6,7,7,7,7
scipy-0.16.0b2,False,9,10,10,10,10
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,2,3,3,3,3
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,2,3,3,2,3
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,7,8,8,7,7
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,7,8,8,8,8
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,14,15,15,12,12
scipy-0.16.0b2,False,3,4,4,3,3
scipy-0.16.0b2,False,31,32,32,24,24
scipy-0.16.0b2,False,9,10,10,6,9
scipy-0.16.0b2,False,2,3,3,3,3
scipy-0.16.0b2,False,8,9,9,6,9
scipy-0.16.0b2,False,4,5,5,5,5
scipy-0.16.0b2,False,4,5,5,5,5
scipy-0.16.0b2,False,13,14,14,8,10
scipy-0.16.0b2,False,5,6,6,6,6
scipy-0.16.0b2,False,4,5,5,2,5
scipy-0.16.0b2,False,2,3,3,3,3
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,12,13,13,13,13
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,5,6,6,6,6
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,7,8,8,6,6
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,4,5,5,5,5
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,1,2,2,3,2
scipy-0.16.0b2,False,5,6,6,4,6
scipy-0.16.0b2,False,13,14,14,7,9
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,7,8,8,7,8
scipy-0.16.0b2,False,4,5,5,5,5
scipy-0.16.0b2,False,9,10,10,4,10
scipy-0.16.0b2,False,5,6,6,2,5
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,4,5,5,5,5
scipy-0.16.0b2,False,8,9,9,9,9
scipy-0.16.0b2,False,6,7,7,7,7
scipy-0.16.0b2,False,8,9,9,9,9
scipy-0.16.0b2,False,1,2,2,2,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
scipy-0.16.0b2,False,2,3,3,3,2
